"sample","UMAP1","UMAP2","source","lineage"
"TCGA-EI-6506-01",1.92344364681711,2.27635758495364,"patient tumor","colon"
"TCGA-EI-6507-01",0.796308094388305,2.85029717901332,"patient tumor","colon"
"TCGA-EI-6508-01",2.25182107409949,2.22877463670356,"patient tumor","colon"
"TCGA-EI-6509-01",2.09113206915457,1.52345304967008,"patient tumor","colon"
"TCGA-EI-6510-01",2.61142022692497,2.84797787508012,"patient tumor","colon"
"TCGA-EI-6511-01",1.65710714546466,1.35008654996278,"patient tumor","colon"
"TCGA-EI-6512-01",2.19916615005928,2.21744121404077,"patient tumor","colon"
"TCGA-EI-6513-01",2.0983516931945,1.53649471440987,"patient tumor","colon"
"TCGA-EI-6514-01",1.85069086061007,0.944100108868277,"patient tumor","colon"
"TCGA-EI-6881-01",2.81346475077017,1.95264288966165,"patient tumor","colon"
"TCGA-EI-6882-01",1.88757653532336,3.12069266574764,"patient tumor","colon"
"TCGA-EI-6883-01",2.55055044875166,1.19961365054334,"patient tumor","colon"
"TCGA-EI-6884-01",1.6135903274811,2.21963806114625,"patient tumor","colon"
"TCGA-EI-6885-01",1.54753264994055,0.991215030352263,"patient tumor","colon"
"TCGA-EI-6917-01",0.757071068052699,2.6926690713234,"patient tumor","colon"
"TCGA-EI-7002-01",1.89327689334291,1.12024146839646,"patient tumor","colon"
"TCGA-EI-7004-01",0.192212560577425,1.40593895988003,"patient tumor","colon"
"TCGA-F5-6464-01",0.296853806478043,1.28504864877895,"patient tumor","colon"
"TCGA-F5-6465-01",1.28738382107129,1.07649909885244,"patient tumor","colon"
"TCGA-F5-6571-01",1.23244136792302,1.17500503544991,"patient tumor","colon"
"TCGA-F5-6702-01",0.510820673272146,1.26940165244678,"patient tumor","colon"
"TCGA-F5-6810-01",1.25283235685422,1.20896695577383,"patient tumor","colon"
"TCGA-F5-6811-01",1.16303513601859,1.46743791386513,"patient tumor","colon"
"TCGA-F5-6812-01",1.01766651958338,1.1085785061606,"patient tumor","colon"
"TCGA-F5-6813-01",1.99469561247429,1.16080322386756,"patient tumor","colon"
"TCGA-F5-6814-01",1.08828529743429,2.12601580008432,"patient tumor","colon"
"TCGA-F5-6861-01",2.6278319128487,2.08139048818949,"patient tumor","colon"
"TCGA-F5-6863-01",1.98402507648684,1.01031644120609,"patient tumor","colon"
"TCGA-F5-6864-01",1.43829910773138,0.939197517463767,"patient tumor","colon"
"TCGA-G5-6233-01",1.44064932793372,2.36017704622906,"patient tumor","colon"
"TCGA-G5-6235-01",2.8474065255709,2.11500790495419,"patient tumor","colon"
"TCGA-G5-6572-01",1.87312156117109,1.10694112946078,"patient tumor","colon"
"TCGA-G5-6572-02",-0.363520693016035,-8.79817784954815,"patient tumor","colon"
"TCGA-G5-6641-01",2.57320164765684,2.90306685876097,"patient tumor","colon"
"TCGA-A6-2671-01",4.67909317774229,2.65957938502312,"patient tumor","colon"
"TCGA-A6-2672-01",1.1784330325539,3.58473648520913,"patient tumor","colon"
"TCGA-A6-2674-01",1.32006192052334,2.98057303202835,"patient tumor","colon"
"TCGA-A6-2676-01",1.10161600345009,3.61682959206741,"patient tumor","colon"
"TCGA-A6-2677-01",3.67724049759041,2.64209633325374,"patient tumor","colon"
"TCGA-A6-2678-01",3.46943340232522,2.86390223561184,"patient tumor","colon"
"TCGA-A6-2679-01",5.68851260865648,2.67161319063958,"patient tumor","colon"
"TCGA-A6-2680-01",4.78545737369587,2.69950436099611,"patient tumor","colon"
"TCGA-A6-2681-01",4.6982627983029,2.74964990703556,"patient tumor","colon"
"TCGA-A6-2683-01",5.68257244060855,2.6897763434202,"patient tumor","colon"
"TCGA-A6-3807-01",3.71361193600844,2.5636917201225,"patient tumor","colon"
"TCGA-A6-3808-01",1.18864426193666,2.64806891626018,"patient tumor","colon"
"TCGA-A6-3809-01",1.09678566541144,3.65913026127725,"patient tumor","colon"
"TCGA-A6-3810-01",3.51120904555665,2.40594837844877,"patient tumor","colon"
"TCGA-A6-4107-01",3.64502565631498,3.01351291456908,"patient tumor","colon"
"TCGA-AA-3488-01",4.68232040559055,2.70833903398423,"patient tumor","colon"
"TCGA-AA-3494-01",3.83919749624441,2.42820662030526,"patient tumor","colon"
"TCGA-AA-3510-01",3.97735818017791,3.05135623197214,"patient tumor","colon"
"TCGA-AA-3514-01",5.74879414528024,2.70127545130228,"patient tumor","colon"
"TCGA-AA-3516-01",1.27953955502813,3.51756789595667,"patient tumor","colon"
"TCGA-AA-3517-01",4.22523489061738,2.98682115847205,"patient tumor","colon"
"TCGA-AA-3518-01",1.4002751600719,3.51022815315862,"patient tumor","colon"
"TCGA-AA-3519-01",4.06070098541747,2.99864000956121,"patient tumor","colon"
"TCGA-AA-3520-01",3.55335044562064,2.93621368154825,"patient tumor","colon"
"TCGA-AA-3521-01",4.12074130807902,2.90647681065695,"patient tumor","colon"
"TCGA-AA-3522-01",3.16332052215606,3.02042795134464,"patient tumor","colon"
"TCGA-AA-3524-01",3.36534155782527,2.7976119914027,"patient tumor","colon"
"TCGA-AA-3525-01",1.26785059961664,3.55584156177803,"patient tumor","colon"
"TCGA-AA-3527-01",5.77150972401785,2.6606608270716,"patient tumor","colon"
"TCGA-AA-3529-01",3.79667747983474,3.04154062959311,"patient tumor","colon"
"TCGA-AA-3530-01",3.5046834268807,2.86096820106674,"patient tumor","colon"
"TCGA-AA-3531-01",4.86045427474839,2.59860699783165,"patient tumor","colon"
"TCGA-AA-3532-01",3.67285517216487,2.73595287685734,"patient tumor","colon"
"TCGA-AA-3534-01",3.27438833873387,2.8016088559355,"patient tumor","colon"
"TCGA-AA-3538-01",3.67535576913489,2.64990353855468,"patient tumor","colon"
"TCGA-AA-3542-01",4.81344604569768,2.7627672039221,"patient tumor","colon"
"TCGA-AA-3543-01",1.32073564071033,3.54075019668901,"patient tumor","colon"
"TCGA-AA-3544-01",4.22939759718186,2.79760666991638,"patient tumor","colon"
"TCGA-AA-3548-01",4.52042212712914,2.80343164898428,"patient tumor","colon"
"TCGA-AA-3549-01",4.33270533065692,2.6918758035179,"patient tumor","colon"
"TCGA-AA-3552-01",4.27669115964849,2.87244786343463,"patient tumor","colon"
"TCGA-AA-3553-01",3.81533594743932,2.67323958697281,"patient tumor","colon"
"TCGA-AA-3554-01",1.241704749312,3.26271052447204,"patient tumor","colon"
"TCGA-AA-3555-01",1.70977438531796,3.36175828825175,"patient tumor","colon"
"TCGA-AA-3556-01",2.79728711067842,3.14640419631057,"patient tumor","colon"
"TCGA-AA-3560-01",3.5772720941315,3.05233041666597,"patient tumor","colon"
"TCGA-AA-3561-01",3.45499327420729,2.85115120412917,"patient tumor","colon"
"TCGA-AA-3562-01",4.20466539473365,2.7707544993422,"patient tumor","colon"
"TCGA-AA-3664-01",2.2031333485297,3.27212308706143,"patient tumor","colon"
"TCGA-AA-3666-01",3.36869201886412,2.98860847346834,"patient tumor","colon"
"TCGA-AA-3667-01",5.65579541086652,2.71952950012823,"patient tumor","colon"
"TCGA-AA-3672-01",5.64735158145018,2.67056728164855,"patient tumor","colon"
"TCGA-AA-3673-01",3.79844400640361,2.75978711827075,"patient tumor","colon"
"TCGA-AA-3678-01",3.84110517497518,2.93454625451595,"patient tumor","colon"
"TCGA-AA-3679-01",4.15474689422757,2.84976137265896,"patient tumor","colon"
"TCGA-AA-3680-01",2.74880659162544,3.05418420631114,"patient tumor","colon"
"TCGA-AA-3681-01",2.70651971843502,3.20590369948465,"patient tumor","colon"
"TCGA-AA-3684-01",5.75750319978268,2.64518258079445,"patient tumor","colon"
"TCGA-AA-3688-01",3.97425530216622,2.57897197022894,"patient tumor","colon"
"TCGA-AA-3692-01",3.90208164827498,3.04626599832777,"patient tumor","colon"
"TCGA-AA-3693-01",3.68083799060707,2.61292284054215,"patient tumor","colon"
"TCGA-AA-3696-01",3.8995455692366,2.83410396638249,"patient tumor","colon"
"TCGA-AA-3710-01",1.22696761438623,3.5481267055192,"patient tumor","colon"
"TCGA-AA-3715-01",5.64273557680656,2.66752072611287,"patient tumor","colon"
"TCGA-AA-3811-01",3.42149095124688,3.18461010395056,"patient tumor","colon"
"TCGA-AA-3812-01",5.78625408846238,2.64965844254969,"patient tumor","colon"
"TCGA-AA-3814-01",3.64631686898445,2.84788474910416,"patient tumor","colon"
"TCGA-AA-3815-01",1.31079053047516,3.65736965534945,"patient tumor","colon"
"TCGA-AA-3818-01",3.50283089400519,2.91314119114878,"patient tumor","colon"
"TCGA-AA-3819-01",3.84512382111557,2.96147976890108,"patient tumor","colon"
"TCGA-AA-3821-01",1.72860393787927,3.40403899074732,"patient tumor","colon"
"TCGA-AA-3831-01",4.0103427355762,3.12849997844013,"patient tumor","colon"
"TCGA-AA-3833-01",1.30756254020016,3.17897026194332,"patient tumor","colon"
"TCGA-AA-3837-01",4.20972651638949,2.85929684122558,"patient tumor","colon"
"TCGA-AA-3841-01",5.74215581391772,2.6567508736947,"patient tumor","colon"
"TCGA-AA-3842-01",3.00296812154271,2.83233629484199,"patient tumor","colon"
"TCGA-AA-3844-01",3.32980117159172,2.98918676172277,"patient tumor","colon"
"TCGA-AA-3845-01",1.33908631842584,3.57284868425224,"patient tumor","colon"
"TCGA-AA-3846-01",3.58629279289657,2.72993469054792,"patient tumor","colon"
"TCGA-AA-3848-01",5.58508815055592,2.71178851714334,"patient tumor","colon"
"TCGA-AA-3850-01",3.92699150202249,3.15317628055893,"patient tumor","colon"
"TCGA-AA-3851-01",3.64069018585084,2.98823227196939,"patient tumor","colon"
"TCGA-AA-3852-01",3.1835553984848,3.33682481454934,"patient tumor","colon"
"TCGA-AA-3854-01",2.79835312119409,3.17890104218236,"patient tumor","colon"
"TCGA-AA-3855-01",3.88220261376622,3.12248060226003,"patient tumor","colon"
"TCGA-AA-3856-01",3.919343941161,2.89073690048454,"patient tumor","colon"
"TCGA-AA-3858-01",4.40621103652684,2.81982257721192,"patient tumor","colon"
"TCGA-AA-3860-01",3.67647097249175,2.70965378770973,"patient tumor","colon"
"TCGA-AA-3861-01",3.05088135708734,3.05683284790469,"patient tumor","colon"
"TCGA-AA-3862-01",3.33429392283665,2.99019705183695,"patient tumor","colon"
"TCGA-AA-3864-01",1.81419216432276,3.4445788275652,"patient tumor","colon"
"TCGA-AA-3866-01",3.64274621942001,2.75737742769988,"patient tumor","colon"
"TCGA-AA-3867-01",3.84967711518837,2.55540374964996,"patient tumor","colon"
"TCGA-AA-3869-01",3.65732275758369,2.78952358401196,"patient tumor","colon"
"TCGA-AA-3870-01",1.35009268433821,3.06820697319951,"patient tumor","colon"
"TCGA-AA-3872-01",0.899454319566631,1.42595397874183,"patient tumor","colon"
"TCGA-AA-3875-01",3.59514305392646,2.84840563511457,"patient tumor","colon"
"TCGA-AA-3877-01",1.29042293349355,3.52313219523311,"patient tumor","colon"
"TCGA-AA-3930-01",3.42457685859607,2.89972580925009,"patient tumor","colon"
"TCGA-AA-3939-01",3.42311736152884,2.98662506478407,"patient tumor","colon"
"TCGA-AA-3941-01",3.4399715888968,3.02954863437916,"patient tumor","colon"
"TCGA-AA-3947-01",3.1557098522857,2.8903114519531,"patient tumor","colon"
"TCGA-AA-3949-01",1.09683392109757,3.72506064277429,"patient tumor","colon"
"TCGA-AA-3950-01",1.20225812650842,3.63645110952229,"patient tumor","colon"
"TCGA-AA-3952-01",4.07085363787303,2.69654180761339,"patient tumor","colon"
"TCGA-AA-3955-01",3.51701512764744,2.77755025639812,"patient tumor","colon"
"TCGA-AA-3956-01",3.61305657223879,2.84249825210272,"patient tumor","colon"
"TCGA-AA-3966-01",1.31594674442202,3.24009127341279,"patient tumor","colon"
"TCGA-AA-3968-01",3.57609652325068,2.69521730808455,"patient tumor","colon"
"TCGA-AA-3970-01",3.68702117251661,2.93717342308479,"patient tumor","colon"
"TCGA-AA-3971-01",3.96837710628837,2.98622470621473,"patient tumor","colon"
"TCGA-AA-3972-01",3.4887362989954,2.88362721824482,"patient tumor","colon"
"TCGA-AA-3973-01",3.75639112571952,2.20034082922014,"patient tumor","colon"
"TCGA-AA-3975-01",4.41829470220663,2.83268833999606,"patient tumor","colon"
"TCGA-AA-3976-01",3.52294193228777,2.99519923443603,"patient tumor","colon"
"TCGA-AA-3977-01",3.2297309556275,2.86116658543792,"patient tumor","colon"
"TCGA-AA-3979-01",3.35952541857377,2.77688590028135,"patient tumor","colon"
"TCGA-AA-3980-01",3.53431297876436,2.79533619573255,"patient tumor","colon"
"TCGA-AA-3982-01",3.64213297020589,2.83510346837186,"patient tumor","colon"
"TCGA-AA-3984-01",3.3727717210718,2.7869662378326,"patient tumor","colon"
"TCGA-AA-3986-01",3.78780421458248,3.1677008674144,"patient tumor","colon"
"TCGA-AA-3989-01",4.18548081506547,3.00983816564962,"patient tumor","colon"
"TCGA-AA-3994-01",3.24739447912507,3.36256266880733,"patient tumor","colon"
"TCGA-AA-A004-01",5.78810177101617,2.66918032315943,"patient tumor","colon"
"TCGA-AA-A00A-01",1.56826161854165,3.14552698627751,"patient tumor","colon"
"TCGA-AA-A00D-01",3.84521358672784,2.72155919147161,"patient tumor","colon"
"TCGA-AA-A00E-01",1.32721365520918,3.66961299363721,"patient tumor","colon"
"TCGA-AA-A00F-01",4.41635772200495,2.86551000349387,"patient tumor","colon"
"TCGA-AA-A00J-01",1.44019452001819,3.4059244847984,"patient tumor","colon"
"TCGA-AA-A00K-01",4.08493531197296,3.08783621990853,"patient tumor","colon"
"TCGA-AA-A00L-01",3.95740863682203,2.24975636934725,"patient tumor","colon"
"TCGA-AA-A00N-01",1.40668539395457,2.80441894761166,"patient tumor","colon"
"TCGA-AA-A00O-01",1.75533208064407,1.15105156466103,"patient tumor","colon"
"TCGA-AA-A00Q-01",4.12688226160605,2.5386352463824,"patient tumor","colon"
"TCGA-AA-A00R-01",1.06888532698881,3.63572349083967,"patient tumor","colon"
"TCGA-AA-A00U-01",3.68028827826917,2.20221666402189,"patient tumor","colon"
"TCGA-AA-A00W-01",3.86465181514759,2.16986508616973,"patient tumor","colon"
"TCGA-AA-A00Z-01",3.9717230521283,2.34040219992233,"patient tumor","colon"
"TCGA-AA-A010-01",3.55381773676194,2.28515601963283,"patient tumor","colon"
"TCGA-AA-A017-01",4.32917443623433,2.52441154542781,"patient tumor","colon"
"TCGA-AA-A01C-01",4.49460549809002,2.68678078982956,"patient tumor","colon"
"TCGA-AA-A01D-01",1.21913067359515,2.57788816512835,"patient tumor","colon"
"TCGA-AA-A01F-01",4.07142970699159,2.25027264356413,"patient tumor","colon"
"TCGA-AA-A01G-01",3.72192289686765,2.1664394367486,"patient tumor","colon"
"TCGA-AA-A01I-01",3.26222451206044,2.81311937904858,"patient tumor","colon"
"TCGA-AA-A01K-01",3.62763669167017,2.61191511136314,"patient tumor","colon"
"TCGA-AA-A01Q-01",1.88013349183427,3.34595876418402,"patient tumor","colon"
"TCGA-AA-A01R-01",5.45211956388928,2.70772543065456,"patient tumor","colon"
"TCGA-AA-A01S-01",4.65355030185546,2.48328208512734,"patient tumor","colon"
"TCGA-AA-A01T-01",5.33148419039395,2.69491699850758,"patient tumor","colon"
"TCGA-AA-A01V-01",3.93468812529903,2.64043545498451,"patient tumor","colon"
"TCGA-AA-A022-01",1.25934359637492,3.59533085304218,"patient tumor","colon"
"TCGA-AA-A024-01",3.06446668537767,3.02898845749176,"patient tumor","colon"
"TCGA-AA-A029-01",3.79009649959773,2.5879014572573,"patient tumor","colon"
"TCGA-AA-A02E-01",3.87157792611404,2.48657627509991,"patient tumor","colon"
"TCGA-AA-A02F-01",3.41638602009121,2.02980503223209,"patient tumor","colon"
"TCGA-AA-A02H-01",4.25758905504392,2.49211141534282,"patient tumor","colon"
"TCGA-AA-A02J-01",4.03506714771272,2.06930241817302,"patient tumor","colon"
"TCGA-AA-A02O-01",4.84843986589718,2.76213055921667,"patient tumor","colon"
"TCGA-AA-A02R-01",1.09124864041413,3.63207846007432,"patient tumor","colon"
"TCGA-AA-A02W-01",3.70138035517359,2.12552271755147,"patient tumor","colon"
"TCGA-AA-A03F-01",5.40922479000549,2.65519380177481,"patient tumor","colon"
"TCGA-AA-A03J-01",5.35432419054695,2.6880134516671,"patient tumor","colon"
"TCGA-AY-4070-01",4.27372647703295,2.60090064552356,"patient tumor","colon"
"TCGA-AY-4071-01",4.43180654850897,2.84566183930464,"patient tumor","colon"
"TCGA-AZ-4308-01",5.840764151521,2.63620222418745,"patient tumor","colon"
"TCGA-AZ-4681-01",4.78862840125387,2.68381496998237,"patient tumor","colon"
"TCGA-CM-4746-01",3.78908180736128,3.29419747579685,"patient tumor","colon"
"TCGA-CM-4748-01",4.45629993853167,2.87228223125594,"patient tumor","colon"
"TCGA-CM-4750-01",4.50565181745783,2.70305108126748,"patient tumor","colon"
"TCGA-CM-4752-01",4.04641459478316,2.73652508469814,"patient tumor","colon"
"TCGA-CM-5341-01",3.29610200701967,2.67857296316017,"patient tumor","colon"
"TCGA-AF-2691-01",3.8157751940576,3.14166900107215,"patient tumor","colon"
"TCGA-AF-2692-01",4.06841384994384,2.94362255346755,"patient tumor","colon"
"TCGA-AF-3400-01",1.28786390475844,3.05820693660625,"patient tumor","colon"
"TCGA-AF-3913-01",4.37384077707814,2.72299486151085,"patient tumor","colon"
"TCGA-AG-3574-01",4.03926568271905,3.01747694925044,"patient tumor","colon"
"TCGA-AG-3575-01",1.20372540315506,3.57202320631678,"patient tumor","colon"
"TCGA-AG-3578-01",2.32008436088498,3.23786131132365,"patient tumor","colon"
"TCGA-AG-3580-01",3.8284571719137,3.08893421908954,"patient tumor","colon"
"TCGA-AG-3581-01",4.16885320182811,3.11098789322082,"patient tumor","colon"
"TCGA-AG-3582-01",4.13191340400561,2.56430445232778,"patient tumor","colon"
"TCGA-AG-3583-01",3.90388212641884,3.15208880795411,"patient tumor","colon"
"TCGA-AG-3584-01",4.4118568795965,2.84772230158009,"patient tumor","colon"
"TCGA-AG-3586-01",4.02638527493971,3.22479179635576,"patient tumor","colon"
"TCGA-AG-3587-01",4.37431006736367,2.49239100709073,"patient tumor","colon"
"TCGA-AG-3593-01",3.86449822447996,2.8839920644193,"patient tumor","colon"
"TCGA-AG-3594-01",2.83506378476004,3.36187483161288,"patient tumor","colon"
"TCGA-AG-3598-01",4.05133823368267,3.04596648649683,"patient tumor","colon"
"TCGA-AG-3599-01",3.73699642152959,3.21333249581323,"patient tumor","colon"
"TCGA-AG-3600-01",3.98927025978947,3.27230933064196,"patient tumor","colon"
"TCGA-AG-3601-01",4.37022941526607,2.70673531686623,"patient tumor","colon"
"TCGA-AG-3602-01",3.38749983320058,2.7861474313497,"patient tumor","colon"
"TCGA-AG-3605-01",4.23126827768355,2.96570716770465,"patient tumor","colon"
"TCGA-AG-3608-01",4.2108347325731,2.96984643138715,"patient tumor","colon"
"TCGA-AG-3609-01",3.86016395335065,2.68105683238692,"patient tumor","colon"
"TCGA-AG-3611-01",3.03319654928846,3.16131590342941,"patient tumor","colon"
"TCGA-AG-3612-01",4.36278398544529,2.64190526167005,"patient tumor","colon"
"TCGA-AG-3726-01",5.85146891169993,2.74629234035856,"patient tumor","colon"
"TCGA-AG-3727-01",5.76972901580134,2.68534855262521,"patient tumor","colon"
"TCGA-AG-3728-01",5.735985042211,2.63043611390509,"patient tumor","colon"
"TCGA-AG-3878-01",5.78481744803198,2.66336950504227,"patient tumor","colon"
"TCGA-AG-3881-01",5.79185606553226,2.65626065017393,"patient tumor","colon"
"TCGA-AG-3882-01",5.84520792639144,2.72376202261633,"patient tumor","colon"
"TCGA-AG-3883-01",5.79770007894469,2.67049859790105,"patient tumor","colon"
"TCGA-AG-3885-01",5.75381598350246,2.64860400835469,"patient tumor","colon"
"TCGA-AG-3887-01",4.10089041578858,3.06004933202965,"patient tumor","colon"
"TCGA-AG-3890-01",4.36184862576712,2.90664426320708,"patient tumor","colon"
"TCGA-AG-3892-01",3.64636864127575,3.08677448174671,"patient tumor","colon"
"TCGA-AG-3893-01",4.29549972101368,2.90580427948231,"patient tumor","colon"
"TCGA-AG-3894-01",3.88754500335701,3.14000262605742,"patient tumor","colon"
"TCGA-AG-3896-01",4.32066583612341,2.82931713135146,"patient tumor","colon"
"TCGA-AG-3898-01",3.93429801926398,2.57907576454969,"patient tumor","colon"
"TCGA-AG-3901-01",1.21508847406565,2.58383590206425,"patient tumor","colon"
"TCGA-AG-3909-01",4.53043293353519,2.7888923220076,"patient tumor","colon"
"TCGA-AG-3999-01",4.65202704349457,2.80772009918268,"patient tumor","colon"
"TCGA-AG-4001-01",4.14397834174438,2.15571650721593,"patient tumor","colon"
"TCGA-AG-4005-01",4.49559224398285,2.7085506752809,"patient tumor","colon"
"TCGA-AG-4007-01",4.42871892060119,2.84086883441587,"patient tumor","colon"
"TCGA-AG-4008-01",3.7457163197462,2.56692310174028,"patient tumor","colon"
"TCGA-AG-4015-01",4.41178884346482,2.48118547283902,"patient tumor","colon"
"TCGA-AG-A002-01",1.44399992441113,2.82384890619693,"patient tumor","colon"
"TCGA-AG-A008-01",3.63243003747505,2.32416480103222,"patient tumor","colon"
"TCGA-AG-A00C-01",3.98407367483882,2.21083707831855,"patient tumor","colon"
"TCGA-AG-A00H-01",4.29792244055652,2.52675091255712,"patient tumor","colon"
"TCGA-AG-A00Y-01",4.17560689473899,2.28397575854291,"patient tumor","colon"
"TCGA-AG-A011-01",4.29338523568848,2.9666614865931,"patient tumor","colon"
"TCGA-AG-A014-01",4.51048056616691,2.38568703279619,"patient tumor","colon"
"TCGA-AG-A015-01",3.68189202560384,2.35482172879096,"patient tumor","colon"
"TCGA-AG-A016-01",4.33837738917329,2.30210467357522,"patient tumor","colon"
"TCGA-AG-A01J-01",4.51378113105935,2.71476727416745,"patient tumor","colon"
"TCGA-AG-A01L-01",4.33026750757041,2.46037388519785,"patient tumor","colon"
"TCGA-AG-A01N-01",4.42601114328053,2.364011781656,"patient tumor","colon"
"TCGA-AG-A01W-01",3.61468697286967,2.07531735973548,"patient tumor","colon"
"TCGA-AG-A01Y-01",3.50760645431189,1.97899727918084,"patient tumor","colon"
"TCGA-AG-A020-01",3.65602478402615,2.25107390377383,"patient tumor","colon"
"TCGA-AG-A023-01",4.31660224970092,3.00340174837646,"patient tumor","colon"
"TCGA-AG-A025-01",4.12902260903526,3.19198699774603,"patient tumor","colon"
"TCGA-AG-A026-01",4.36422742210741,2.3470036626237,"patient tumor","colon"
"TCGA-AG-A02G-01",4.30472318952146,2.36166568319794,"patient tumor","colon"
"TCGA-AG-A02N-01",2.55404898778037,3.19553582147404,"patient tumor","colon"
"TCGA-AG-A02X-01",3.8115915342672,2.13673404321648,"patient tumor","colon"
"TCGA-AG-A032-01",4.34663779927107,2.55770333845504,"patient tumor","colon"
"TCGA-AG-A036-01",3.56219715797446,2.13189407049585,"patient tumor","colon"
