,feature,corr,p-value,q-value,EGFRi
BRD:BRD-K99241550-001-03-5,METRIZOIC-ACID,-0.0080610068282953,0.8514746506467539,0.9747192175629574,
BRD:BRD-A60402836-001-01-0,ALLICIN,-0.0080660480354946,0.8156425477771624,0.9689836110196156,
BRD:BRD-K74227499-001-01-1,SE-METHYLSELENOCYSTEINE,-0.0080754543877335,0.8498551761492609,0.9742313641187637,
BRD:BRD-A12147465-003-02-9,TC-A-2317,-0.0080765794057355,0.8151893571885686,0.9689836110196156,
BRD:BRD-K81801188-001-02-8,PP-121,-0.0080845152121508,0.8494186830806483,0.9741949223046196,
BRD:BRD-K95435023-001-08-5,PHA-665752,-0.0080902780625239,0.8532817914710072,0.9753886894990992,
BRD:BRD-K74377520-001-01-7,D-(+)-MALTOSE,-0.0080949423091998,0.8610562783779879,0.9762498889591004,
BRD:BRD-K75923785-003-02-1,SCOPINE,-0.0081357725852019,0.8501132797730485,0.9743594795539606,
BRD:BRD-K53765467-001-02-1,EMPAGLIFLOZIN,-0.0081670451851057,0.8473562657549772,0.9738589241828574,
BRD:BRD-K16505263-003-02-9,FORODESINE,-0.0081982198082931,0.8495307478072425,0.9741949223046196,
BRD:BRD-K54759182-003-08-0,DOSULEPIN,-0.0081993560887985,0.8468960991392863,0.9738589241828574,
BRD:BRD-K98521173-001-19-4,DESOXYCORTONE,-0.0082021085041122,0.8467090093168433,0.9738589241828574,
BRD:BRD-K91111634-001-01-2,ROTIGOTINE,-0.0082315493568495,0.8465764056354863,0.9738589241828574,
BRD:BRD-K73477617-001-08-5,DIBUTYL-PHTHALATE,-0.0082349486780254,0.846651072210846,0.9738589241828574,
BRD:BRD-K86892782-001-17-0,EDOXUDINE,-0.0082528905577902,0.8479816363330753,0.9738589241828574,
BRD:BRD-K08586861-001-01-1,RAMATROBAN,-0.008255546484123,0.8490513326932515,0.974008347396672,
BRD:BRD-K55430733-003-03-9,WAY-629,-0.0082643378257794,0.8109732427183098,0.9681656535805104,
BRD:BRD-A78195072-001-06-2,IMEXON,-0.0082691157571371,0.8454723663839082,0.9738589241828574,
BRD:BRD-K95015809-001-02-8,2-CYANOPYRIMIDINE,-0.0083108149165778,0.8479118747396797,0.9738589241828574,
BRD:BRD-K75024268-001-01-0,LESINURAD,-0.0083125464798733,0.845362810050735,0.9738589241828574,
BRD:BRD-K73381198-001-01-1,5-FLUORO-3-PYRIDYL-METHANOL,-0.0083441958962351,0.8454790750902108,0.9738589241828574,
BRD:BRD-K52818472-001-02-2,IVACAFTOR,-0.0083879195681471,0.8439785348834168,0.9738589241828574,
BRD:BRD-K00004966-001-01-9,AMENAMEVIR,-0.0084030868484828,0.8077487089273412,0.966801573540867,
BRD:BRD-A54927599-001-16-9,KF-38789,-0.0084313433531984,0.8438858357556832,0.9738589241828574,
BRD:BRD-K37543758-001-01-3,TREPIBUTONE,-0.0084521591237833,0.8450710772694516,0.9738589241828574,
BRD:BRD-K15563106-001-18-0,PHLORETIN,-0.0084916267278806,0.8424999254881019,0.9738589241828574,
BRD:BRD-K66937583-001-01-2,LODOXAMIDE,-0.0084989151504295,0.8419409055827697,0.9738589241828574,
BRD:BRD-K32830106-001-02-6,GUANFACINE,-0.008540336595712,0.8411807706165165,0.9738589241828574,
BRD:BRD-K63923597-001-10-0,BARASERTIB-HQPA,-0.0085477853211978,0.8414720460114424,0.9738589241828574,
BRD:BRD-K76634210-001-12-1,IDOXURIDINE,-0.0085550572002026,0.8432091976916565,0.9738589241828574,
BRD:BRD-A09911125-001-01-4,PROLYLLEUCYLGLYCINAMIDE,-0.008604955067524,0.8423066392709546,0.9738589241828574,
BRD:BRD-K28542495-003-13-5,BENZYDAMINE,-0.0086127481475981,0.8414389317475284,0.9738589241828574,
BRD:BRD-K16472653-001-01-6,SIRREAL-2,-0.008616253007786,0.8522079660956547,0.974916110406083,
BRD:BRD-K00003147-001-01-9,S49076,-0.0086200205029108,0.8030014704385781,0.9659918470020308,
BRD:BRD-K00003256-001-01-9,AVACOPAN,-0.0086276639208116,0.8028303827627729,0.9659918470020308,
BRD:BRD-K07785030-001-01-6,7-KETO-DHEA,-0.0086411677519736,0.8415056532505173,0.9738589241828574,
BRD:BRD-K72339976-065-04-7,CEFOSELIS,-0.0086442944309042,0.8399953327189817,0.9738589241828574,
BRD:BRD-K76890464-001-02-3,TRIAZOLAM,-0.0086559822850869,0.8394924610960683,0.9738589241828574,
BRD:BRD-K00004707-001-01-9,SOLRIAMFETOL,-0.0086589367991456,0.8027097945012295,0.9659918470020308,
BRD:BRD-K87278688-001-01-0,ARMODAFINIL,-0.008676670917486,0.838679912751603,0.9737121501090898,
BRD:BRD-K63772874-001-02-2,ICATIBANT-ACETATE,-0.0086914719786075,0.8405952892287067,0.9738589241828574,
BRD:BRD-K96206066-001-07-9,DIFENPIRAMIDE,-0.008710081559114,0.8402585623246964,0.9738589241828574,
BRD:BRD-K36137799-001-06-9,PLUMBAGIN,-0.008711795407588,0.8015304651922056,0.9659918470020308,
BRD:BRD-K15697815-001-16-2,URSODIOL,-0.0087357093126967,0.8373068143872558,0.9731112817066258,
BRD:BRD-K51677086-001-12-0,ERYTHROMYCIN-ETHYLSUCCINATE,-0.0087466067983689,0.8400416004966741,0.9738589241828574,
BRD:BRD-A19795905-001-08-0,ATOVAQUONE,-0.0087741442921851,0.8373317111590957,0.9731112817066258,
BRD:BRD-K54665485-001-07-9,R-59022,-0.0088274161180769,0.8359165991951212,0.9721945878015829,
BRD:BRD-K00003505-001-01-9,NEMOREXANT,-0.0088380905336328,0.7980061163000802,0.9658663299476096,
BRD:BRD-K73290745-003-02-6,ICI-199441,-0.008882035972939,0.8356565259888725,0.9721945878015829,
BRD:BRD-K21673112-003-01-3,BF2.649,-0.0089025327188767,0.8349853442448948,0.9721019764261194,
BRD:BRD-K21673112-003-01-3.1,BRD:BRD-K21673112-003-01-3.1,-0.0089025327188767,0.8349853442448948,0.9721019764261194,
BRD:BRD-K70327167-348-13-4,SURAMIN,-0.0089057734834853,0.8343329341919941,0.9721019764261194,
BRD:BRD-K85015012-003-02-9,NNC-05-2090,-0.0089375048318963,0.8346449258528573,0.9721019764261194,
BRD:BRD-K06191411-001-02-5,SM-164,-0.0089421339881898,0.7960382381560551,0.9654206231126288,
BRD:BRD-A79052425-003-01-5,SIB-1553A,-0.0089478528421399,0.8359588487780207,0.9721945878015829,
BRD:BRD-K57275767-001-03-2,GENIPOSIDE,-0.0089561919975272,0.8340051249574526,0.9721019764261194,
BRD:BRD-K14762862-001-01-9,I-BZA,-0.0089682258394282,0.832593231712628,0.9721019764261194,
BRD:BRD-A64698388-003-01-7,LEVO-PHENCYNONATE,-0.0089737255505235,0.8348868201505375,0.9721019764261194,
BRD:BRD-K82522873-001-01-1,N6022,-0.0089745104429529,0.834872585816739,0.9721019764261194,
BRD:BRD-K65992024-001-01-5,PIRENOXINE,-0.0089757736669689,0.8331990240231029,0.9721019764261194,
BRD:BRD-K00004619-001-01-9,CENTHAQUIN,-0.0089802988083139,0.7955469028021123,0.9651514720948366,
BRD:BRD-K54640016-001-04-7,WAY-362450,-0.0090072915926742,0.8326219415536065,0.9721019764261194,
BRD:BRD-K24452555-001-01-7,METHYLPREDNISOLONE-ACEPONATE,-0.0090106697561023,0.8348237155761546,0.9721019764261194,
BRD:BRD-K48988407-001-01-2,CYTOCHLOR,-0.0090227971756403,0.8330899598130765,0.9721019764261194,
BRD:BRD-K77286328-001-03-7,REVERSINE,-0.0090285065090282,0.7938714642183873,0.9645451539637482,
BRD:BRD-K41504985-003-02-9,CABAGIN,-0.0090361201548103,0.7939424720808952,0.9645451539637482,
BRD:BRD-K00003280-300-01-9,PIM-447,-0.0090515163855339,0.7932374654667556,0.9645451539637482,
BRD:BRD-K24844714-001-24-5,5-FLUOROURACIL,-0.0090584327925444,0.8344198375928965,0.9721019764261194,
BRD:BRD-K00003458-001-01-9,CINTIRORGON,-0.0090611610689079,0.7931428049181245,0.9645451539637482,
BRD:BRD-K00003195-001-01-9,LY2795050,-0.009064361727865,0.7929507014792728,0.9645451539637482,
BRD:BRD-K00003223-003-01-9,AMISELIMOD,-0.0090737833926788,0.793466405582357,0.9645451539637482,
BRD:BRD-K61230716-236-03-5,SODIUM-NITRITE,-0.0090738247384908,0.7928602741493544,0.9645451539637482,
BRD:BRD-K36998189-001-03-5,O-MERCAPTO-BENZOIC-ACID,-0.0090956421566323,0.8440875018987711,0.9738589241828574,
BRD:BRD-A40302156-001-01-9,A-33903,-0.0090971626138128,0.8332613080489214,0.9721019764261194,
BRD:BRD-K48535733-003-01-2,VU0155069,-0.0091154294495079,0.8304912416090424,0.9721019764261194,
BRD:BRD-K58277159-001-01-7,NPC-01,-0.0091825545668194,0.8317194311639807,0.9721019764261194,
BRD:BRD-K68408772-001-05-4,CARBOXYAMIDOTRIAZOLE,-0.0092118842773603,0.831345310487699,0.9721019764261194,
BRD:BRD-K49049886-001-08-7,CGS-15943,-0.0092142316097698,0.8292950122992084,0.9721019764261194,
BRD:BRD-K76703230-004-03-3,YM-155,-0.0092250531369986,0.8290976144922915,0.9721019764261194,
BRD:BRD-A03880619-001-01-0,BISMUTH-SUBCITRATE-POTASSIUM,-0.0092292760033465,0.8332262845824577,0.9721019764261194,
BRD:BRD-K00004631-001-01-9,T-1095,-0.0092299836894381,0.7892558142735757,0.9637821738141364,
BRD:BRD-A38350138-001-04-9,KETOCONAZOLE,-0.0092306959009199,0.830850452991875,0.9721019764261194,
BRD:BRD-K04851519-001-06-8,ALOE-EMODIN,-0.0092660501749948,0.8274266165610811,0.9714347404450144,
BRD:BRD-K91644281-311-02-9,KASUGAMYCIN,-0.0092770561688156,0.788947653727073,0.9637821738141364,
BRD:BRD-A55204514-003-01-2,HIGENAMINE,-0.00927961923399,0.8408076945452244,0.9738589241828574,
BRD:BRD-K54208592-001-10-9,CARBARIL,-0.0092882760663054,0.7883271032638259,0.9637821738141364,
BRD:BRD-K22503835-001-11-0,SCRIPTAID,-0.009336091081865,0.8262974819445797,0.9705384726691192,
BRD:BRD-M41245765-001-04-2,LITHIUM-CITRATE,-0.009341200130108,0.8309149344066453,0.9721019764261194,
BRD:BRD-K73771095-001-03-3,GENIPOSIDIC-ACID,-0.0093745523586183,0.826371673409618,0.9705384726691192,
BRD:BRD-K00005247-001-01-9,SALVIANOLIC-ACID-A,-0.009375369212112,0.7860162767298611,0.9637821738141364,
BRD:BRD-K00004652-001-01-9,PF-06412562,-0.0093988212211904,0.7854940544331388,0.9637821738141364,
BRD:BRD-K10031916-075-01-3,LUMATEPERONE,-0.0094106856981923,0.8385898560852297,0.9737121501090898,
BRD:BRD-K33732501-004-01-0,METHYLNALTREXONE,-0.0094149549923422,0.8259489915546471,0.9705185215448326,
BRD:BRD-K51199656-003-01-4,FLUOROMETHYLCHOLINE,-0.009429759198858,0.8256796925869576,0.9705185215448326,
BRD:BRD-K58736316-001-09-5,CIANIDANOL,-0.0094320008282403,0.8242297493534496,0.9705185215448326,
BRD:BRD-A00578795-001-04-3,ZALTOPROFEN,-0.0094420725509418,0.823889130796362,0.9705185215448326,
BRD:BRD-K12745498-001-03-4,S1P1-AGONIST-III,-0.0094863747561338,0.7839232307720307,0.9633371853968588,
BRD:BRD-K20290250-001-02-1,BIX-02188,-0.0095096227818814,0.8282379972338106,0.9718732085975874,
BRD:BRD-K93645900-001-11-3,TADALAFIL,-0.0095265976629736,0.8223387223680547,0.9701521784802912,
BRD:BRD-K67080878-001-15-4,MILRINONE,-0.0095456330531921,0.8227792295673544,0.9701521784802912,
BRD:BRD-K65678996-001-05-5,NEFIRACETAM,-0.0095627981402474,0.823419940010833,0.9701521784802912,
BRD:BRD-K65275554-001-04-7,NPC-15199,-0.0095751161875399,0.8214490795993121,0.9699294773287428,
BRD:BRD-K42066335-001-01-0,LOREDIPLON,-0.0096033165944343,0.8241314923881136,0.9705185215448326,
BRD:BRD-K21680192-300-14-4,MITOXANTRONE,-0.0096349595777586,0.8216284548113713,0.9699294773287428,
BRD:BRD-K00003403-001-01-9,JNJ-39758979,-0.0096775456700763,0.779294940817003,0.9633173373312416,
BRD:BRD-A50764878-003-02-8,MDL-73005EF,-0.0097072197502922,0.8198302189200082,0.9697470756305996,
BRD:BRD-K96740444-001-02-1,ITOPRIDE,-0.0097130234640231,0.8192422678475958,0.9697470756305996,
BRD:BRD-A75369945-001-01-2,VITAMIN-B12,-0.0097161870238519,0.820473430843111,0.9697470756305996,
BRD:BRD-K18745919-001-01-3,GUE-1654,-0.0097217752757877,0.8335062677464804,0.9721019764261194,
BRD:BRD-K06405316-001-04-9,CID-2745687,-0.0097340952217985,0.7784259523831465,0.9633173373312416,
BRD:BRD-K73529671-001-04-5,TROXERUTIN,-0.0097459258316011,0.8189628331048971,0.9697470756305996,
BRD:BRD-K00003499-001-01-9,ADAVIVINT,-0.0097480751021713,0.777857596349553,0.9633173373312416,
BRD:BRD-K80315159-051-02-0,DPPE,-0.0097534132194831,0.8197973617610749,0.9697470756305996,
BRD:BRD-K00004704-001-01-9,DBPR-211,-0.0097546578537584,0.7783586721408418,0.9633173373312416,
BRD:BRD-A66521565-001-01-8,TC-E-5006,-0.0097643216929858,0.8327883283323982,0.9721019764261194,
BRD:BRD-K48812570-001-02-3,MACITENTAN,-0.0097667299171187,0.8205336516688256,0.9697470756305996,
BRD:BRD-K19811997-003-02-9,CALHEX-231,-0.0097904416492998,0.7769175932055743,0.9633173373312416,
BRD:BRD-K69470111-236-08-9,MONTELUKAST,-0.0098054970305328,0.8198334700988615,0.9697470756305996,
BRD:BRD-A89585551-003-16-6,MEFLOQUINE,-0.0098832927180456,0.8166197206417608,0.9689836110196156,
BRD:BRD-A42553870-001-14-3,L-152804,-0.0099466616216647,0.8162899127441074,0.9689836110196156,
BRD:BRD-K31385749-003-01-3,IVABRADINE,-0.0099473467137639,0.8162774848376682,0.9689836110196156,
BRD:BRD-K00003450-001-01-9,AAI101,-0.0099792908792831,0.7733923345892002,0.9628128240944815,
BRD:BRD-K00003290-003-01-9,EMIXUSTAT,-0.0099925381747307,0.7724381066296028,0.9625478034699412,
BRD:BRD-K84068331-001-02-9,CW-008,-0.0100051590507378,0.7721586130928544,0.9625478034699412,
BRD:BRD-K52914072-001-01-5,LTA,-0.0100221939114389,0.816593787890213,0.9689836110196156,
BRD:BRD-K96344439-002-02-7,TOFOGLIFLOZIN,-0.0100343116361321,0.8165444515266468,0.9689836110196156,
BRD:BRD-A27290375-330-01-1,ATROPINE,-0.0100606131265133,0.8133895754371722,0.9682973315909652,
BRD:BRD-A74975734-004-10-7,HOMATROPINE,-0.0101042808659837,0.8125945882685839,0.9682973315909652,
BRD:BRD-K36395411-003-02-2,SB-206553,-0.0101132100643546,0.8115981099246283,0.9682973315909652,
BRD:BRD-K00003364-001-01-9,GSK2239633A,-0.0101373598383901,0.7690989414567649,0.9620250650129396,
BRD:BRD-A73556557-001-06-4,TAGATOSE,-0.0101396551004836,0.8109480067565982,0.9681656535805104,
BRD:BRD-K29950728-048-17-4,CLOMIFENE,-0.0101406176599544,0.8124367819952171,0.9682973315909652,
BRD:BRD-A91452556-001-04-0,ESTRADIOL-CYPIONATE,-0.0102113858435631,0.8104768827835824,0.9681656535805104,
BRD:BRD-K62326629-001-19-0,DICHLOROPHEN,-0.0102145763336797,0.8124538284321381,0.9682973315909652,
BRD:BRD-A95300432-001-01-3,DECERNOTINIB,-0.0102219361347593,0.8248913724654977,0.9705185215448326,
BRD:BRD-K57365211-314-03-9,MANGAFODIPIR,-0.0102242121422208,0.767177471642352,0.9620250650129396,
BRD:BRD-K64994968-001-32-5,PROGESTERONE,-0.0102488765866617,0.8108121009375987,0.9681656535805104,
BRD:BRD-K00003095-001-01-9,GLPG1837,-0.01028351930776,0.7660017944657159,0.9620250650129396,
BRD:BRD-K28824103-001-04-4,GENIPIN,-0.010319670975765,0.809188113586397,0.9672485565993234,
BRD:BRD-K81935556-001-02-9,TCS-3035,-0.0103291762943249,0.7652658640655186,0.9620250650129396,
BRD:BRD-K43471985-001-03-0,OTX015,-0.0103352337476552,0.8132372762238994,0.9682973315909652,
BRD:BRD-K99749624-001-07-0,LINIFANIB,-0.0103639029166952,0.807530224303457,0.966801573540867,
BRD:BRD-A44696962-001-01-4,ACETYL-11-KETO-BETA-BOSWELLIC-ACID,-0.0103675042292411,0.8078066174707201,0.966801573540867,
BRD:BRD-K35687421-001-02-5,GIMERACIL,-0.0103784530561431,0.8070944056231253,0.966801573540867,
BRD:BRD-K05858796-001-01-7,GSK2330672,-0.0103819883841363,0.8104808668795009,0.9681656535805104,
BRD:BRD-A70514680-003-11-2,ARTICAINE,-0.0104101075024928,0.8089323327766103,0.9671561002402458,
BRD:BRD-A49838158-001-01-1,PHENPROCOUMON,-0.0104293965522981,0.8066818453646631,0.966801573540867,
BRD:BRD-K35775715-001-03-1,LIRANAFTATE,-0.0104341969093886,0.8060788240469475,0.966801573540867,
BRD:BRD-A25608658-001-01-1,NARASIN,-0.0104450403627162,0.8062253457828915,0.966801573540867,
BRD:BRD-K33814251-001-01-4,LUBIPROSTONE,-0.0104784894983811,0.8106972287559279,0.9681656535805104,
BRD:BRD-A62421304-004-18-9,MEPENZOLATE,-0.0105780559281214,0.8039818841209517,0.9659918470020308,
BRD:BRD-K29834313-001-01-4,MYRICITRIN,-0.0105835053619278,0.8044071987070973,0.9659918470020308,
BRD:BRD-K88759641-003-02-8,EMD-66684,-0.0106389980298359,0.803402543426199,0.9659918470020308,
BRD:BRD-K53220666-001-02-6,TRIMETOZINE,-0.0106688048970399,0.8021591102074328,0.9659918470020308,
BRD:BRD-K82894950-001-01-0,AZD8835,-0.0106881202783974,0.8170432550712108,0.9689836110196156,
BRD:BRD-K41141507-001-18-9,CYPROTERONE-ACETATE,-0.0107149872735816,0.7571927866133615,0.9590791527641724,
BRD:BRD-K76037122-001-02-5,GUANIDINE,-0.0107158083365021,0.8006015207486522,0.9659918470020308,
BRD:BRD-A64227845-004-09-3,SKF-77434,-0.0107408489745225,0.8001453991429928,0.9659918470020308,
BRD:BRD-K85406984-001-01-0,SOBETIROME,-0.010767828510375,0.8039395694904222,0.9659918470020308,
BRD:BRD-K00003128-001-01-9,BECLABUVIR,-0.0107866527501634,0.7547694106106592,0.9588898314360008,
BRD:BRD-K47539947-001-03-7,TETRADECYLTHIOACETIC-ACID,-0.0107954133937689,0.8000384264271635,0.9659918470020308,
BRD:BRD-A09554849-236-07-6,8-BROMO-CAMP,-0.0107977107355148,0.7999967733245076,0.9659918470020308,
BRD:BRD-K55487946-001-01-3,WEHI-345-ANALOG,-0.0108455244393964,0.814397469329733,0.9687794087542188,
BRD:BRD-K00003133-001-01-9,VELPATASVIR,-0.0108721879598937,0.7528878423883629,0.9583370244118288,
BRD:BRD-A20839672-003-01-5,CEFMENOXIME,-0.0108874291066693,0.7980125128914987,0.9658663299476096,
BRD:BRD-K36021395-300-02-4,ABT-702,-0.0109186438216534,0.7983447155500771,0.9659057089101242,
BRD:BRD-K62779383-001-05-5,CHOLECALCIFEROL,-0.0109240218959422,0.8028103643032819,0.9659918470020308,
BRD:BRD-K54847683-001-04-0,EQUOL,-0.0109498256160256,0.8023541885700316,0.9659918470020308,
BRD:BRD-K88429204-001-35-1,PYRIMETHAMINE,-0.0109566443499634,0.7967563839733122,0.9658663299476096,
BRD:BRD-K55034111-066-17-1,PEFLOXACIN,-0.0109638820611119,0.7969854327715817,0.9658663299476096,
BRD:BRD-A73679382-236-01-8,MK-571,-0.0109685534830433,0.7996272095690824,0.9659918470020308,
BRD:BRD-K00003733-001-01-9,GANODERIC-ACID-A,-0.0109759003648523,0.7507522042261907,0.9573057160690972,
BRD:BRD-K68552125-001-05-3,12-O-TETRADECANOYLPHORBOL-13-ACETATE,-0.0110179523295568,0.7954634435638518,0.9651514720948366,
BRD:BRD-A49172652-001-27-1,LANSOPRAZOLE,-0.0110426902248556,0.7953768478208928,0.9651514720948366,
BRD:BRD-A74347210-001-01-7,MINERVAL,-0.0111325302175147,0.8095786753977384,0.9675417018126266,
BRD:BRD-K18573821-001-03-9,PAOPA,-0.0112059032813546,0.7457075259802293,0.956117452679102,
BRD:BRD-K73738482-001-01-7,NS-1643,-0.0112112551224102,0.745590271992987,0.956117452679102,
BRD:BRD-K19482962-001-01-8,JNJ-63533054,-0.0112548866620776,0.8075264993512061,0.966801573540867,
BRD:BRD-A52588987-004-08-2,SKF-83566,-0.0112812997359169,0.7908715430581433,0.9641134972064784,
BRD:BRD-A05906449-004-01-1,LAPPACONITE,-0.0112824932256331,0.7917765787135252,0.9645451539637482,
BRD:BRD-K07283971-001-01-3,OXYCLOZANIDE,-0.0112987382208418,0.7909263925716109,0.9641134972064784,
BRD:BRD-K02275692-300-02-6,CEFOTIAM,-0.011316457934357,0.7934130665028998,0.9645451539637482,
BRD:BRD-A42699921-001-03-6,TERIFLUNOMIDE,-0.0113240856238619,0.7940330412849661,0.9645451539637482,
BRD:BRD-K91614056-001-02-2,TRANS-4-HYDROXYCROTONIC-ACID,-0.0113429547554523,0.7954125763791358,0.9651514720948366,
BRD:BRD-K26813177-001-03-2,DALTROBAN,-0.0113730741492916,0.7925925279587102,0.9645451539637482,
BRD:BRD-K38903228-001-13-5,HESPERIDIN,-0.011380642327911,0.7885148634894401,0.9637821738141364,
BRD:BRD-K65924316-001-03-1,SERDEMETAN,-0.0114009541810701,0.7896412974100502,0.9637821738141364,
BRD:BRD-K64659768-001-12-8,PHTHALYLSULFATHIAZOLE,-0.0114100262469718,0.7887283702422422,0.9637821738141364,
BRD:BRD-A72066420-001-04-5,MIFOBATE,-0.0114152382319776,0.7893839307214293,0.9637821738141364,
BRD:BRD-A61194565-003-27-0,BENSERAZIDE,-0.0114415878709695,0.788909229232024,0.9637821738141364,
BRD:BRD-K41160163-001-06-8,FENOBAM,-0.0114549889246359,0.7875406187549063,0.9637821738141364,
BRD:BRD-K20548681-001-01-3,SCP-1,-0.0114657448608229,0.7869712955038145,0.9637821738141364,
BRD:BRD-K00003296-001-01-9,PF-06650833,-0.0114815810418525,0.7396753821751638,0.9540910707474328,
BRD:BRD-K36515744-001-03-5,ITX3,-0.0114893850743927,0.7398047943484272,0.9540910707474328,
BRD:BRD-K21396683-001-04-8,MARIMASTAT,-0.0114894643777912,0.7865412253943421,0.9637821738141364,
BRD:BRD-K00003225-003-01-9,ELECLAZINE,-0.0114924020465655,0.7392890719177229,0.9540910707474328,
BRD:BRD-K48449073-034-03-9,Y-29794,-0.0114991183096547,0.7395923513985326,0.9540910707474328,
BRD:BRD-K66241279-001-01-8,CINROMIDE,-0.0115105010985691,0.7861598526984127,0.9637821738141364,
BRD:BRD-K21920947-001-02-1,AN2718,-0.0115212080530769,0.8032702793326995,0.9659918470020308,
BRD:BRD-K83063356-003-02-5,RS-102895,-0.0115489559141239,0.7869757517218829,0.9637821738141364,
BRD:BRD-K95901403-001-04-5,XL-147,-0.0115637243931333,0.7855727730523469,0.9637821738141364,
BRD:BRD-K95901403-001-04-5.1,BRD:BRD-K95901403-001-04-5.1,-0.0115637243931333,0.7855727730523469,0.9637821738141364,
BRD:BRD-K59753853-001-02-3,MDL-29951,-0.0115857416170812,0.8019840091813009,0.9659918470020308,
BRD:BRD-K00004693-001-01-9,FURVINA,-0.0116001561909503,0.7370857061888717,0.9540540897565244,
BRD:BRD-K00003239-001-01-9,FLURALANER,-0.0116566983650892,0.7357001163225944,0.9540077197317473,
BRD:BRD-K86410485-046-01-0,ELIGLUSTAT,-0.0117090457780527,0.7866111873481957,0.9637821738141364,
BRD:BRD-K00004645-001-01-9,RIMEPORIDE,-0.0117209971020082,0.7342971098744441,0.9532268934008064,
BRD:BRD-K62814487-001-03-0,SR-1664,-0.0117512066366675,0.7340970843916154,0.9532268934008064,
BRD:BRD-K52172416-001-11-4,ANASTROZOLE,-0.0117524502655456,0.7827368454223028,0.9633173373312416,
BRD:BRD-K86301799-001-34-8,DIPYRIDAMOLE,-0.0117598500074805,0.7826034754524042,0.9633173373312416,
BRD:BRD-K68904758-001-03-5,CEPHALOMANNINE,-0.0117744501932043,0.7829193379393786,0.9633371853968588,
BRD:BRD-K00004685-001-01-9,TS-011,-0.0117829206843674,0.733099977035544,0.9532268934008064,
BRD:BRD-K44004064-001-07-3,ACEFYLLINE,-0.0117838932876153,0.7827495937161334,0.9633173373312416,
BRD:BRD-K32830106-003-20-4,GUANFACINE,-0.011819174606505,0.7821154861372323,0.9633173373312416,
BRD:BRD-K72735080-001-01-0,BET-BAY-002,-0.0118198861209772,0.7980675899060816,0.9658663299476096,
BRD:BRD-K85649978-001-02-1,BMS-688521,-0.0118265607668917,0.7981670993348975,0.9658663299476096,
BRD:BRD-K02703275-001-07-5,GEDUNIN,-0.0118407017509054,0.7817286518426367,0.9633173373312416,
